id,published_parsed,published,title,arxiv_primary_category,tags,summary
http://arxiv.org/abs/0809.2234v1,"time.struct_time(tm_year=2008, tm_mon=9, tm_mday=12, tm_hour=15, tm_min=24, tm_sec=4, tm_wday=4, tm_yday=256, tm_isdst=0)",2008-09-12T15:24:04Z,Kinetic Theory for Electron Dynamics Near a Positive Ion,cond-mat.stat-mech,['cond-mat.stat-mech'],"A theoretical description of time correlation functions for electron
properties in the presence of a positive ion of charge number Z is given. The
simplest case of an electron gas distorted by a single ion is considered. A
semi-classical representation with a regularized electron - ion potential is
used to obtain a linear kinetic theory that is asymptotically exact at short
times. This Markovian approximation includes all initial (equilibrium) electron
- electron and electron - ion correlations through renormalized pair
potentials. The kinetic theory is solved in terms of single particle
trajectories of the electron - ion potential and a dielectric function for the
inhomogeneous electron gas. The results are illustrated by a calculation of the
autocorrelation function for the electron field at the ion. The dependence on
charge number Z is shown to be dominated by the bound states of the effective
electron - ion potential. On this basis, a very simple practical representation
of the trajectories is proposed and shown to be accurate over a wide range
including strong electron - ion coupling. This simple representation is then
used for a brief analysis of the dielectric function for the inhomogeneous
electron gas."
http://arxiv.org/abs/0811.4531v1,"time.struct_time(tm_year=2008, tm_mon=11, tm_mday=27, tm_hour=12, tm_min=54, tm_sec=32, tm_wday=3, tm_yday=332, tm_isdst=0)",2008-11-27T12:54:32Z,"Interpolative approach for electron-electron and electron-phonon
  interactions: from the Kondo to the polaronic regime",cond-mat.str-el,['cond-mat.str-el'],"We present a theoretical approach to determine the electronic properties of
nanoscale systems exhibiting strong electron-electron and electron-phonon
interactions and coupled to metallic electrodes. This approach is based on an
interpolative ansatz for the electronic self-energy which becomes exact both in
the limit of weak and strong coupling to the electrodes. The method provides a
generalization of previous interpolative schemes which have been applied to the
purely electronic case extensively. As a test case we consider the single level
Anderson-Holstein model. The results obtained with the interpolative ansatz are
in good agreement with existing data from Numerical Renormalization Group
calculations. We also check our results by considering the case of the
electrodes represented by a few discrete levels which can be diagonalized
exactly. The approximation describes properly the transition from the Kondo
regime where electron-electron interactions dominate to the polaronic case
characterized by a strong electron-phonon interaction."
http://arxiv.org/abs/1303.1739v2,"time.struct_time(tm_year=2013, tm_mon=3, tm_mday=7, tm_hour=16, tm_min=40, tm_sec=29, tm_wday=3, tm_yday=66, tm_isdst=0)",2013-03-07T16:40:29Z,"Simulation of electron transport in electron beam induced deposition of
  nanostructures",cond-mat.mes-hall,['cond-mat.mes-hall'],"We present a numerical investigation of energy and charge distributions
during electron-beam-induced growth of W nanostructures on SiO2 substrates
using Monte Carlo simulation of electron transport. This study gives a
quantitative insight into the deposition of energy and charge in the substrate
and in already existing metallic nanostructures in the presence of the electron
beam. We analyze electron trajectories, inelastic mean free paths, and
distribution of backscattered electrons in different deposit compositions and
depths. We find that, while in the early stages of the nanostructure growth a
significant fraction of electron trajectories still interact with the
substrate, as the nanostructure becomes thicker the transport takes place
almost exclusively in the nanostructure. In particular, a larger deposit
density leads to enhanced electron backscattering. This work shows how
mesoscopic radiation-transport techniques can contribute to a model which
addresses the multi-scale nature of the electron-beam-induced deposition (EBID)
process. Furthermore, similar simulations can aid in understanding the role
played by backscattered electrons and emitted secondary electrons in the change
of structural properties of nanostructured materials during post-growth
electron-beam treatments."
http://arxiv.org/abs/1609.03604v1,"time.struct_time(tm_year=2016, tm_mon=9, tm_mday=12, tm_hour=21, tm_min=6, tm_sec=39, tm_wday=0, tm_yday=256, tm_isdst=0)",2016-09-12T21:06:39Z,Graphene Electronic Structure in Charge Density Waves,cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.other', 'cond-mat.str-el']","We introduce the idea that the electronic band structure of a charge density
wave system may mimic the electronic structure of graphene. In that case a
class of materials quite different from graphene might be opened up to exploit
graphene's remarkable electronic properties. The theory of such materials,
along with superconductivity, is based on the material's dynamical, rather than
its static, properties. The charge density wave system turns out to have a
number of requirements: (1) a specific wave geometry simply related to
graphene; (2) a self-consistency among the electrons that requires the net
Coulomb and phonon-mediated parts of the electron-electron interactions to be
attractive. We develop a model that leads to an analytical expression for the
total energy in terms of the effective electron mass $\mu$, the electron
density $\rho_0$, and the strength $\tilde{\nu}_{K}$ of the net
electron-electron interaction. For constant $\mu>0$ and $\rho_0$, we examine
the limitations set upon $\tilde{\nu}_{K}$ by self-consistency, stability, and
the approximation in the electronic state calculation, and find them to be
mutually compatible. This demonstrates the viability of our model."
http://arxiv.org/abs/1409.7107v1,"time.struct_time(tm_year=2014, tm_mon=9, tm_mday=24, tm_hour=21, tm_min=20, tm_sec=36, tm_wday=2, tm_yday=267, tm_isdst=0)",2014-09-24T21:20:36Z,"Interplay between electron-electron and electron-vibration interactions
  on the thermoelectric properties of molecular junctions",cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.str-el']","The linear thermoelectric properties of molecular junctions are theoretically
studied close to room temperature within a model including electron-electron
and electron-vibration interactions on the molecule. A nonequilibrium adiabatic
approach is generalized to include large Coulomb repulsion through a
self-consistent procedure and applied to the investigation of large molecules,
such as fullerenes, within the Coulomb blockade regime. The focus is on the
phonon thermal conductance which is quite sensitive to the effects of strong
electron-electron interactions within the intermediate electron-vibration
coupling regime. The electron-vibration interaction enhances the phonon and
electron thermal conductance, and it reduces the charge conductance and the
thermopower inducing a decrease of the thermoelectric figure of merit. For
realistic values of junction parameters, the peak values of the thermoelectric
figure of merit are still of the order of unity since the phonon thermal
conductance can be even smaller than the electron counterpart."
http://arxiv.org/abs/1703.06481v2,"time.struct_time(tm_year=2017, tm_mon=3, tm_mday=19, tm_hour=18, tm_min=3, tm_sec=34, tm_wday=6, tm_yday=78, tm_isdst=0)",2017-03-19T18:03:34Z,Electron-electron attraction in an engineered electromechanical system,cond-mat.mes-hall,['cond-mat.mes-hall'],"Two electrons in a quantum dot repel each other: their interaction can be
characterized by a positive interaction energy. From the theory of
superconductivity, we also know that mechanical vibrations of the crystal
lattice can make the electron-electron interaction attractive. Analogously, if
a quantum dot interacts with a mechanical degree of freedom, the effective
interaction energy can be negative; that is, the electron-electron interaction
might be attractive. In this work, we propose and theoretically study an
engineered electromechanical system that exhibits electron-electron attraction:
a quantum dot suspended on a nonlinear mechanical resonator, tuned by a bottom
and a top gate electrode. We focus on the example of a dot embedded in a
suspended graphene ribbon, for which we identify conditions for
electron-electron attraction. Our results suggest the possibility of electronic
transport via tunneling of packets of multiple electrons in such devices,
similar to that in superconducting nanostructures, but without the use of any
superconducting elements."
http://arxiv.org/abs/1612.01258v2,"time.struct_time(tm_year=2016, tm_mon=12, tm_mday=5, tm_hour=6, tm_min=36, tm_sec=0, tm_wday=0, tm_yday=340, tm_isdst=0)",2016-12-05T06:36:00Z,"Electron Driven Mobility Model by Light on the Stacked
  Metal-Dielectric-Interfaces",physics.optics,['physics.optics'],"An electron mobility enhancement is the very important phenomenon of an
electron in the electronic device, where the high electronic device performance
has the good electron mobility, which is obtained by the overall electron drift
velocity in the electronic material driven potential difference. The increasing
in electron mobility by the injected high group velocity pulse is proposed in
this article. By using light pulse input into the nonlinear microring
resonator, light pulse group velocity can be tuned and increased, from which
the required output group velocity can be obtained, which can be used to drive
electron within the plasmonic waveguide, where eventually, the relative
electron mobility can be obtained, the increasing in the electron mobility
after adding up by the driven optical fields can be connected to the external
electronic devices and circuits, which can be useful for many applications."
http://arxiv.org/abs/1906.11397v2,"time.struct_time(tm_year=2019, tm_mon=6, tm_mday=27, tm_hour=0, tm_min=12, tm_sec=12, tm_wday=3, tm_yday=178, tm_isdst=0)",2019-06-27T00:12:12Z,"Parametric dependence of hot electron relaxation timescales on
  electron-electron and electron-phonon interaction strengths",cond-mat.mtrl-sci,['cond-mat.mtrl-sci'],"Understanding how photoexcited electron dynamics depend on electron-electron
(e-e) and electron-phonon (e-p) interaction strengths is important for many
fields, e.g. ultrafast magnetism, photocatalysis, plasmonics, and others. Here,
we report simple expressions that capture the interplay of e-e and e-p
interactions on electron distribution relaxation times. We observe a dependence
of the dynamics on e-e and e-p interaction strengths that is universal to most
metals and is also counterintuitive. While only e-p interactions reduce the
total energy stored by excited electrons, the time for energy to leave the
electronic subsystem also depends on e-e interaction strengths because e-e
interactions increase the number of electrons emitting phonons. The effect of
e-e interactions on energy-relaxation is largest in metals with strong e-p
interactions. Finally, the time high energy electron states remain occupied
depends only on the strength of e-e interactions, even if e-p scattering rates
are much greater than e-e scattering rates."
http://arxiv.org/abs/2007.08905v3,"time.struct_time(tm_year=2020, tm_mon=7, tm_mday=17, tm_hour=11, tm_min=23, tm_sec=11, tm_wday=4, tm_yday=199, tm_isdst=0)",2020-07-17T11:23:11Z,"Electron-Electron Scattering and Resistivity in Non-Centrosymmetric
  Metals",cond-mat.str-el,['cond-mat.str-el'],"The quadratic low-temperature dependence of resistance in ordinary metals is
determined by the momentum relaxation due to electron-electron scattering in
the presence Umklapp processes and scattering on impurities. In metals without
inversion center spin-orbit interaction of electrons with crystal lattice lifts
spin degeneracy of electron states and splits each band on two bands. The
temperature dependence of electron-electron collisions scattering rate is found
using the matrix kinetic equation including the electron-impurity and
electron-electron intra and inter band scattering. It is shown that in clean
enough case when the energy of band splitting exceeds the electron-impurity
scattering rate but at the same time it is much smaller than the Fermi energy
the square low-temperature dependence of resistivity is still valid."
http://arxiv.org/abs/2007.09387v1,"time.struct_time(tm_year=2020, tm_mon=7, tm_mday=18, tm_hour=9, tm_min=54, tm_sec=58, tm_wday=5, tm_yday=200, tm_isdst=0)",2020-07-18T09:54:58Z,"Concomitant enhancement of electron-phonon coupling and
  electron-electron interaction in graphene decorated with ytterbium",cond-mat.mtrl-sci,"['cond-mat.mtrl-sci', 'cond-mat.mes-hall']","The interplay between electron-electron interaction and electron-phonon
coupling has been one of the key issues in graphene as it can provide
information on the origin of enhanced electron-phonon coupling in graphene by
foreign atoms. In ytterbium-decorated graphene on SiC substrate,
electron-phonon coupling exhibits strong enhancement compared to that of
as-grown graphene. Based on angle-resolved photoemission study, the presence of
ytterbium is also found to result in the decrease of Fermi velocity, revealing
the enhancement of electron-electron interaction within the Fermi liquid
theory. Our finding on the concomitant enhancement of electron-electron
interaction and electron-phonon coupling suggests a possibility of the
interplay between the two representative many-body interactions in graphene
decorated with foreign atoms."
http://arxiv.org/abs/2109.13111v1,"time.struct_time(tm_year=2021, tm_mon=9, tm_mday=27, tm_hour=14, tm_min=57, tm_sec=36, tm_wday=0, tm_yday=270, tm_isdst=0)",2021-09-27T14:57:36Z,"Modeling electronic response properties with an explicit-electron
  machine learning potential",physics.chem-ph,['physics.chem-ph'],"Explicit-electron force fields introduce electrons or electron pairs as
semi-classical particles in force fields or empirical potentials, which are
suitable for molecular dynamics simulations. Even though semi-classical
electrons are a drastic simplification compared to a quantum-mechanical
electronic wavefunction, they still retain a relatively detailed electronic
model compared to conventional polarizable and reactive force fields. The
ability of explicit-electron models to describe chemical reactions and
electronic response properties has already been demonstrated, yet the
description of short-range interactions for a broad range of chemical systems
remains challenging. In this work, we present the electron machine learning
potential (eMLP), a new explicit electron force field where the short-range
interactions are modeled with machine learning. The electron pair particles
will be located at well-defined positions, derived from localized molecular
orbitals or Wannier centers, naturally imposing the correct dielectric and
piezoelectric behavior of the system. The eMLP is benchmarked on two newly
constructed datasets: eQM7, a extension of the QM7 dataset for small molecules,
and a dataset for the crystalline $\beta$-glycine. It is shown that the eMLP
can predict dipole moments, polarizabilities and IR-spectra of unseen molecules
with high precision. Furthermore, a variety of response properties, e.g.
stiffness or piezoelectric constants, can be accurately reproduced."
http://arxiv.org/abs/cond-mat/9911292v1,"time.struct_time(tm_year=1999, tm_mon=11, tm_mday=18, tm_hour=19, tm_min=29, tm_sec=5, tm_wday=3, tm_yday=322, tm_isdst=0)",1999-11-18T19:29:05Z,"Role of f electrons in rare-earth and uranium intermetallics-An
  alternative look at heavy-fermion phenomena",cond-mat.str-el,['cond-mat.str-el'],"The understanding of magnetic and electronic properties of rare-earth
intermetallics is summarized. The properties of NdNi5 or ErNi5 are understood
by considering a few electronic subsystems like the f electronic subsystem and
the conduction-electron subsystem. The localized f electrons can give a
substantial contribution to the low temperature specific heat with the entropy
of R ln2 in case of Kramers ions. In this view the heavy-fermion behaviour is
related with the removal of the Kramers degeneracy of the ground state of the f
electronic subsystem."
http://arxiv.org/abs/cond-mat/9912144v1,"time.struct_time(tm_year=1999, tm_mon=12, tm_mday=9, tm_hour=1, tm_min=16, tm_sec=29, tm_wday=3, tm_yday=343, tm_isdst=0)",1999-12-09T01:16:29Z,The Localization-Delocalization Transition in Quantum Dots,cond-mat.mes-hall,['cond-mat.mes-hall'],"Single-electron capacitance spectroscopy precisely measures the energies
required to add individual electrons to a quantum dot. The spatial extent of
electronic wavefunctions is probed by investigating the dependence of these
energies on changes in the dot confining potential. For low electron densities,
electrons occupy distinct spatial sites localized within the dot. At higher
densities, the electrons become delocalized, and all wavefunctions are spread
over the full dot area. Near the delocalization transition, the last remaining
localized states exist at the perimeter of the dot. Unexpectedly, these
electrons appear to bind with electrons in the dot center."
http://arxiv.org/abs/cond-mat/0103061v1,"time.struct_time(tm_year=2001, tm_mon=3, tm_mday=2, tm_hour=16, tm_min=48, tm_sec=39, tm_wday=4, tm_yday=61, tm_isdst=0)",2001-03-02T16:48:39Z,"Femtosecond to picosecond electron-energy relaxation and Froehlich
  coupling in quantum dots",cond-mat,['cond-mat'],"Electron relaxation in quantum dots is studied theoretically in polar
semiconductor materials, with an emphasis put on the phonon-bottleneck problem
and electron-LO-phonon coupling. The theory is based on multiphonon states of
the electron-LO-phonon system and the self-consistent Tamm-Dancoff
approximation is used for the electronic self-energy. Electronic relaxation
rate is shown numerically to be on the scale from hundreds fs to tens ps, for
electron energy-level separations being in the broad range from about one
LO-phonon energy to about three or four optical-phonon energies. Despite of
displaying some resonance features, the electronic relaxation rate does not
appear to be crucially dependent on the quantum dot size."
http://arxiv.org/abs/cond-mat/0105172v1,"time.struct_time(tm_year=2001, tm_mon=5, tm_mday=8, tm_hour=19, tm_min=15, tm_sec=47, tm_wday=1, tm_yday=128, tm_isdst=0)",2001-05-08T19:15:47Z,Instanton method for the electron propagator,cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.str-el']","A nonperturbative theory of the electron propagator is developed and used to
calculate the one-particle Green's function and tunneling density-of-states in
strongly correlated electron systems. The method, which is based on a
Hubbard-Stratonovich decoupling of the electron-electron interaction combined
with a cumulant expansion of the resulting noninteracting propagator, provides
a possible generalization of the instanton technique to the calculation of the
electron propagator in a many-body system. Application to the one-dimensional
electron gas with short-range interaction is discussed."
http://arxiv.org/abs/cond-mat/0403068v1,"time.struct_time(tm_year=2004, tm_mon=3, tm_mday=2, tm_hour=5, tm_min=53, tm_sec=42, tm_wday=1, tm_yday=62, tm_isdst=0)",2004-03-02T05:53:42Z,Cyclotron Resonance of Wigner Crystals on Liquid Helium,cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.mes-hall']","The cyclotron resonance of the correlated two-dimentional electrons on liquid
helium in high magnetic fields is investigated on the basis of the newly
developed theory. Electrons are assumed to form a Wigner crystal, and the
electron correlation effect is taken into account through the self-consistently
determined Wigner phonons, where the electron-electron interaction, the
electron-ripplon and electron-vapor atom scatterings are considered on the same
footing. The numerical calculations show a very good agreement with experiments
without any fitting parameters."
http://arxiv.org/abs/cond-mat/0603055v1,"time.struct_time(tm_year=2006, tm_mon=3, tm_mday=2, tm_hour=21, tm_min=1, tm_sec=40, tm_wday=3, tm_yday=61, tm_isdst=0)",2006-03-02T21:01:40Z,Phase Diagram of the Holstein-Hubbard Two-Leg Ladder,cond-mat.str-el,['cond-mat.str-el'],"Using a functional renormalization group method, we obtain the phase diagram
of the two-leg ladder system within the Holstein-Hubbard model, which includes
both electron-electron and electron-phonon interactions. Our renormalization
group technique allows us to analyze the problem for both weak and strong
electron-phonon coupling. We show that, in contrast results from conventional
weak coupling studies, electron-phonon interactions can dominate
electron-electron interactions because of retardation effects."
http://arxiv.org/abs/cond-mat/0605312v2,"time.struct_time(tm_year=2006, tm_mon=5, tm_mday=11, tm_hour=18, tm_min=12, tm_sec=53, tm_wday=3, tm_yday=131, tm_isdst=0)",2006-05-11T18:12:53Z,Local electron heating in nanoscale conductors,cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.str-el']","The electron current density in nanoscale junctions is typically several
orders of magnitude larger than the corresponding one in bulk electrodes.
Consequently, the electron-electron scattering rate increases substantially in
the junction. This leads to local electron heating of the underlying Fermi sea
in analogy to the local ionic heating that is due to the increased
electron-phonon scattering rates. We predict the bias dependence of local
electron heating in quasi-ballistic nanoscale conductors, its effect on ionic
heating, and discuss possible experimental tests of our results."
http://arxiv.org/abs/cond-mat/0606467v1,"time.struct_time(tm_year=2006, tm_mon=6, tm_mday=17, tm_hour=16, tm_min=30, tm_sec=1, tm_wday=5, tm_yday=168, tm_isdst=0)",2006-06-17T16:30:01Z,"The effect of electron-electron interactions on the conditions of
  surface state existence",cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.str-el']","Electronic surface states in one-dimensional two-band TBA model are studied
by use of the Green function method. The local density of states (LDOS) at
successive atoms in a semi-infinite chain, even in the case of atoms distant
from the surface, is found to be clearly different from that observed in an
unperturbed (infinite) chain. The surface atom occupancy is calculated
self-consistently, with the effect of electron-electron interactions taken into
account. The electron-electron interactions are shown to have a significant
impact on the conditions of surface state existence."
http://arxiv.org/abs/hep-ph/9902389v1,"time.struct_time(tm_year=1999, tm_mon=2, tm_mday=18, tm_hour=14, tm_min=19, tm_sec=18, tm_wday=3, tm_yday=49, tm_isdst=0)",1999-02-18T14:19:18Z,"The relevance of the vertex bremsstrahlung photon detection in the
  electron-neutrino (antineutrino) electron scattering experiments at low
  energy",hep-ph,['hep-ph'],"We discuss the size of the electron-antineutrino electron into
electron-antineutrino electron cross section reduction due to the rejection of
the events with a vertex bremsstrahlung photon above a certain energy in the
final state. In particular we analyze the effect in experiments designed to
detect the low energy electron-antineutrino and electron-neutrino from a
nuclear reactor and from the Sun. We find that such reduction has to be
considered in a relatively high statistic reactor experiment, while it is
negligible for pp and 7Be solar neutrino detection."
http://arxiv.org/abs/nucl-th/0302051v2,"time.struct_time(tm_year=2003, tm_mon=2, tm_mday=19, tm_hour=16, tm_min=47, tm_sec=23, tm_wday=2, tm_yday=50, tm_isdst=0)",2003-02-19T16:47:23Z,Nuclear Moments and Electron Density Functionals in Atoms,nucl-th,['nucl-th'],"An electron density functional approach for the calculation of the nuclear
multipole moments is presented. The electronic matrix elements entering the
experimentally observed hyperfine electron-nucleus interaction constants in
atoms are expressed in terms of the electron density functionals of the charge
or spin distributions. In principle, the construction of the charge or spin
distribution density functionals can be obtained by means of every relativistic
or non-relativistic quantum-mechanical or DFT method. The electronic matrix
elements for all the electronic operators of the existing Hamiltonians of
hyperfine electron-nuclear interactions are considered."
http://arxiv.org/abs/0709.0815v1,"time.struct_time(tm_year=2007, tm_mon=9, tm_mday=6, tm_hour=10, tm_min=10, tm_sec=22, tm_wday=3, tm_yday=249, tm_isdst=0)",2007-09-06T10:10:22Z,Nonequilibrium Electron Interactions in Metal Films,cond-mat.str-el,['cond-mat.str-el'],"Ultrafast relaxation dynamics of an athermal electron distribution is
investigated in silver films using a femtosecond pump-probe technique with 18
fs pulses in off-resonant conditions. The results yield evidence for an
increase with time of the electron-gas energy loss rate to the lattice and of
the free electron damping during the early stages of the electron-gas
thermalization. These effects are attributed to transient alterations of the
electron average scattering processes due to the athermal nature of the
electron gas, in agreement with numerical simulations."
http://arxiv.org/abs/0802.0041v1,"time.struct_time(tm_year=2008, tm_mon=2, tm_mday=1, tm_hour=0, tm_min=32, tm_sec=3, tm_wday=4, tm_yday=32, tm_isdst=0)",2008-02-01T00:32:03Z,"Classical Trajectory Diagnosis of Finger-Like Pattern in the Correlated
  Electron Momentum Distribution for Helium Double Ionization",physics.atm-clus,['physics.atm-clus'],"With a semiclassical quasistatic model we identify the distinct roles of
nuclear Coulomb attraction, final state electron repulsion and electron-field
interaction in forming the finger-like (or V-shaped) pattern in the correlated
electron momentum distribution for Helium double ionization [Phys. Rev. Lett.
\textbf{99}, 263002; \emph{ibid}, 263003 (2007)]. The underlying microscopic
trajectory configurations responsible for asymmetric electron energy sharing
after electron-electron collision have been uncovered and corresponding
sub-cycle dynamics are analyzed. The correlation pattern is found to be
sensitive to the transverse momentum of correlated electrons."
http://arxiv.org/abs/0806.3385v1,"time.struct_time(tm_year=2008, tm_mon=6, tm_mday=20, tm_hour=13, tm_min=14, tm_sec=31, tm_wday=4, tm_yday=172, tm_isdst=0)",2008-06-20T13:14:31Z,"Charge instabilities and electron-phonon interaction in the
  Hubbard-Holstein model",cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.supr-con']","We consider the Hubbard-Holstein model in the adiabatic limit to investigate
the effects of electron-electron interactions on the electron-phonon coupling.
To this aim we compute at any momentum and filling the static charge
susceptibility of the Hubbard model within the Gutzwiller approximation and we
find that electron-electron correlations effectively screen the electron
coupling to the lattice. This screening is more effective at large momenta and,
as a consequence, the charge-density wave phase due to the usual Peierls
instability of the Fermi surface momenta is replaced by a phase-separation
instability when the correlations are sizable."
http://arxiv.org/abs/0912.5082v1,"time.struct_time(tm_year=2009, tm_mon=12, tm_mday=27, tm_hour=15, tm_min=15, tm_sec=9, tm_wday=6, tm_yday=361, tm_isdst=0)",2009-12-27T15:15:09Z,Electron structure of the Falicov-Kimball model with a magnetic field,cond-mat.str-el,['cond-mat.str-el'],"The two-dimensional Falicov-Kimball model in the presence of a perpendicular
magnetic field is investigated by the dynamical mean-field theory. Within the
model the interplay between electron correlations and the fine electron
structure due to the magnetic field is essentially emerged. Without electron
correlations the magnetic field induces the electron structure to the so-called
Hofstadter butterfly. It is found that when electron correlations drives the
metal-insulator transition, they simultaneously smear out the fine structure of
the Hofstadter butterfly. In a long-range ordered phase, the electron
correlation induced gap preserves the fine structure, but it separates the
Hofstadter butterfly into two wings."
http://arxiv.org/abs/1102.0084v1,"time.struct_time(tm_year=2011, tm_mon=2, tm_mday=1, tm_hour=6, tm_min=21, tm_sec=10, tm_wday=1, tm_yday=32, tm_isdst=0)",2011-02-01T06:21:10Z,"Disordered electron liquid in double quantum well heterostructures:
  Renormalization group analysis and dephasing rate",cond-mat.mes-hall,"['cond-mat.mes-hall', 'cond-mat.str-el']","We report a detailed study of the influence of the electron-electron
interaction on physical observables (conductance, etc.) of a disordered
electron liquid in double quantum well heterostructure. We find that even in
the case of common elastic scattering off electrons in both quantum wells, the
asymmetry in the electron-electron interaction across and within quantum wells
decouples them at low temperatures. Our results are in quantitative agreement
with recent transport experiments on the gated double quantum well
Al$_x$Ga$_{1-x}$As/GaAs/Al$_x$Ga$_{1-x}$As heterostructures."
http://arxiv.org/abs/1206.5377v2,"time.struct_time(tm_year=2012, tm_mon=6, tm_mday=23, tm_hour=10, tm_min=33, tm_sec=3, tm_wday=5, tm_yday=175, tm_isdst=0)",2012-06-23T10:33:03Z,"One-dimensional interacting electrons beyond the Dzyaloshinskii-Larkin
  theorem",cond-mat.str-el,['cond-mat.str-el'],"We consider one-dimensional (1D) interacting electrons beyond the
Dzyaloshinskii-Larkin theorem, i.e., keeping forward scattering interactions
among the electrons but adding a non-linear correction to the electron
dispersion relation. The latter generates multi-loop corrections to the
polarization operator and electron self-energy thereby providing a variety of
inelastic processes affecting equilibrium as well as non-equilibrium properties
of the 1D system. We first review the computation of equilibrium properties,
e.g., the high frequency part of the dynamical structure factor and corrections
to the electron-electron scattering rate. On this basis, microscopic
equilibration processes are identified and a qualitative estimate of the
relaxation rate of thermal carriers is given."
http://arxiv.org/abs/1207.3978v1,"time.struct_time(tm_year=2012, tm_mon=7, tm_mday=17, tm_hour=12, tm_min=58, tm_sec=5, tm_wday=1, tm_yday=199, tm_isdst=0)",2012-07-17T12:58:05Z,"Relativistic Ohm and Fourier laws for binary mixtures of electrons with
  protons and photons",cond-mat.stat-mech,['cond-mat.stat-mech'],"Binary mixtures of electrons with protons and of electrons with photons
subjected to external electromagnetic fields are analyzed by using the Anderson
and Witting model equation. The relativistic laws of Ohm and Fourier are
determined as well as general expressions for the electrical and thermal
conductivities for relativistic ionized gas mixtures. Explicit expressions for
the transport coefficients are given for the particular cases: a
non-relativistic mixture of protons and non-degenerate electrons; an
ultra-relativistic mixture of photons and non-degenerate electrons; a
non-relativistic mixture of protons and completely degenerate electrons; an
ultra-relativistic mixture of photons and completely degenerate electrons and a
mixture of non-relativistic protons and ultra-relativistic completely
degenerate electrons."
http://arxiv.org/abs/1302.1404v1,"time.struct_time(tm_year=2013, tm_mon=2, tm_mday=6, tm_hour=15, tm_min=20, tm_sec=43, tm_wday=2, tm_yday=37, tm_isdst=0)",2013-02-06T15:20:43Z,"Energy spectrum of pseudospin-electron model in the dynamical mean-field
  theory",cond-mat.str-el,['cond-mat.str-el'],"The pseudospin-electron model in the case of infinite on-site electron
repulsion is investigated. The electron energy spectrum is calculated within
the framework of the dynamical mean field theory (DMFT), and the alloy analogy
approximation is developed. The effect of the pseudospin-electron interaction,
local asymmetry field, and tunneling-like level splitting on the existence and
the number of electron subbands is investigated. The relation of the
pseudospin-electron model to the problem of energy spectrum of boson-fermion
mixtures in optical lattices is discussed."
http://arxiv.org/abs/1505.02115v1,"time.struct_time(tm_year=2015, tm_mon=5, tm_mday=8, tm_hour=18, tm_min=9, tm_sec=27, tm_wday=4, tm_yday=128, tm_isdst=0)",2015-05-08T18:09:27Z,"Momentum distribution functions in a one-dimensional extended periodic
  Anderson model",cond-mat.str-el,['cond-mat.str-el'],"We study the momentum distribution of the electrons in an extended periodic
Anderson model, where the interaction, $U_{cf}$, between itinerant and
localized electrons is taken into account. In the symmetric half-filled model,
due to the increase of the interorbital interaction, the $f$ electrons become
more and more delocalized, while the itinerancy of conduction electrons
decreases. Above a certain value of $U_{cf}$ the $f$ electrons become again
localized together with the conduction electrons. In the less than half-filled
case, we observe that $U_{cf}$ causes strong correlations between the $f$
electrons in the mixed valence regime."
http://arxiv.org/abs/1505.04699v1,"time.struct_time(tm_year=2015, tm_mon=5, tm_mday=18, tm_hour=16, tm_min=2, tm_sec=49, tm_wday=0, tm_yday=138, tm_isdst=0)",2015-05-18T16:02:49Z,NMR in strongly correlated materials,cond-mat.str-el,['cond-mat.str-el'],"Electron-electron interactions are at the origin of many exotic electronic
properties of materials which have emerged from recent experimental
observations. The main important phenomena discovered are related with
electronic magnetic properties, which have been quite accessible to Nuclear
Magnetic Resonance techniques. Those specifically permit to distinguish the
orbitals or electronic bands responsible for the magnetism, the metallic
properties and superconductivity and to reveal the physical properties which
are distinct from expectations in an independent electron scheme. The
description of some selected experimental cases permits us to underline the
importance of the technique and to reveal altogether to the reader a wide range
of novel phenomena specific to correlated electron physics."
http://arxiv.org/abs/1508.02004v1,"time.struct_time(tm_year=2015, tm_mon=8, tm_mday=9, tm_hour=9, tm_min=42, tm_sec=39, tm_wday=6, tm_yday=221, tm_isdst=0)",2015-08-09T09:42:39Z,Pseudopotential for the electron-electron interaction,cond-mat.str-el,"['cond-mat.str-el', 'physics.chem-ph']","We propose a pseudopotential for the electron-electron Coulomb interaction to
improve the efficiency of many-body electronic structure calculations. The
pseudopotential accurately replicates the scattering properties of the Coulomb
interaction, and recovers the analytical solution for two electrons in a
parabolic trap. A case study for the homogeneous electron gas using the
diffusion Monte Carlo and configuration interaction methods recovers highly
accurate values for the ground state energy, and the smoother potential reduces
the computational cost by a factor of ~30. Finally, we demonstrate the use of
the pseudopotential to study isolated lithium and beryllium atoms."
